[2026-03-25 00:09:16 KST] waiting for baseline final checkpoint: /home/dy-jang/projects/TruckDetection-main/results/baseline_b16_full/seed_42/model_final.pth
[2026-03-25 06:31:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 06:32:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 06:33:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 06:34:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 06:35:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 06:36:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 06:37:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 06:38:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 06:39:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 06:40:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 06:41:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 06:42:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 06:43:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 06:44:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 06:45:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 06:46:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 06:47:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 06:48:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 06:49:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 06:50:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 06:51:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 06:52:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 06:53:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 06:54:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 06:55:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 06:56:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 06:57:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 06:58:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 06:59:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:00:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:01:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:02:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:03:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:04:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:05:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:06:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:07:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:08:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:09:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:10:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:11:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:12:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:13:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:14:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:15:17 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:16:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:17:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:18:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:19:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:20:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:21:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:22:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:23:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:24:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:25:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:26:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:27:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:28:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:29:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:30:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:31:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:32:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:33:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:34:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:35:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:36:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:37:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:38:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:39:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:40:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:41:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:42:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:43:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:44:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:45:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:46:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:47:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:48:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:49:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:50:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:51:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:52:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:53:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:54:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:55:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:56:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:57:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:58:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 07:59:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:00:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:01:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:02:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:03:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:04:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:05:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:06:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:07:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:08:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:09:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:10:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:11:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:12:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:13:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:14:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:15:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:16:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:17:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:18:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:19:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:20:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:21:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:22:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:23:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:24:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:25:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:26:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:27:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:28:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:29:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:30:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:31:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:32:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:33:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:34:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:35:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:36:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:37:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:38:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:39:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:40:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:41:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:42:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:43:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:44:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:45:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:46:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:47:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:48:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:49:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:50:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:51:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:52:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:53:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:54:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:55:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:56:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:57:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:58:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 08:59:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 09:00:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 09:01:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 09:02:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 09:03:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 09:04:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 09:05:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 09:06:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 09:07:18 KST] baseline seed_42 still running; waiting for model_final
[2026-03-25 09:08:18 KST] baseline seed_42 completed
[2026-03-25 09:08:18 KST] started geometry_v2 seed_40 in tmux session truck_geometry_v2_seed40
[2026-03-25 09:08:18 KST] output_dir=/home/dy-jang/projects/TruckDetection-main/results/geometry_v2/seed_40
[2026-03-25 09:08:18 KST] log=/home/dy-jang/projects/TruckDetection-main/logs/geometry_v2_seed40.log
